"region","chrom","start","end","n_bins","observed","expected","resid","contrib","contrib_share","p_val","padj","class"
1732,"chr10",117000001,118000000,500,264,195.165079978874,4.92728581788132,24.2781455310944,0.00138301079943809,3.28090446427804e-06,6.06861490263558e-05,"all"
1733,"chr10",118000001,119000000,500,224,209.084333862526,1.03153010451021,1.06405435651085,6.06141298707887e-05,0.318659668326462,0.522354070378484,"all"
1734,"chr10",119000001,120000000,500,213,227.864476158272,-0.984716684809433,0.96966694934208,5.52373269647271e-05,0.34175817039163,0.547691824769594,"all"
1735,"chr10",120000001,121000000,500,203,196.330555963238,0.475987649888939,0.226564242846795,1.29062903186868e-05,0.652806122069938,0.814799804951899,"all"
1736,"chr10",121000001,122000000,500,209,191.127982871601,1.29274073476988,1.67117860733337,9.51991188442219e-05,0.211258695688401,0.394578944976317,"all"
1737,"chr10",122000001,123000000,500,246,246.189045064645,-0.0120484445133075,0.000145165015190249,8.26936239638149e-09,1,1,"all"
1738,"chr10",123000001,124000000,500,243,194.519982195217,3.47600714185386,12.082625650219,0.000688289875287991,0.000890351601809197,0.0063498458765845,"all"
1739,"chr10",124000001,125000000,500,207,201.533286255303,0.385081752885477,0.148287956405352,8.44726154526688e-06,0.718744035020643,0.858602056826949,"all"
1740,"chr10",125000001,126000000,476,163,200.694614549922,-2.66079519354696,7.07983106200261,0.000403304395898212,0.00690441289203822,0.0321346619504441,"all"
1741,"chr10",126000001,127000000,500,203,184.630388429621,1.35191187070509,1.82766570615334,0.000104113446644241,0.191282151141456,0.367913732586754,"all"
1742,"chr10",127000001,128000000,500,202,203.202939600356,-0.0843876375314844,0.0071212733681452,4.05665167517914e-07,0.969978655348064,0.99885471938685,"all"
1743,"chr10",128000001,129000000,426,175,175.867439607939,-0.0654103582916242,0.00427851497183866,2.43726704909644e-07,0.987923421792508,1,"all"
1744,"chr10",129000001,130000000,500,240,211.753456775978,1.94110957849917,3.76790639574122,0.000214639756150563,0.0603193764182198,0.163469184937346,"all"
1745,"chr10",130000001,131000000,500,366,297.050801480973,4.00049616075269,16.003969532197,0.000911670237274048,0.000122379395328731,0.0012530775943124,"all"
1746,"chr10",131000001,132000000,500,227,273.490876990867,-2.81122959860065,7.90301185604836,0.000450197101380893,0.00430936889399958,0.022422796041918,"all"
1747,"chr10",132000001,133000000,500,364,343.845831291642,1.08688353050715,1.18131580888768,6.72939586405453e-05,0.289616906539613,0.488850866704622,"all"
1748,"chr10",133000001,134000000,452,301,256.510562139984,2.7778212257821,7.71629076240559,0.000439560486295935,0.00728861611475694,0.0334343398416131,"all"
1749,"chr10",134000001,135000000,500,245,267.014258934607,-1.34721479460592,1.81498770280508,0.000103391240925378,0.185313256497448,0.3601987161886,"all"
1750,"chr10",135000001,135438000,219,88,99.1211701534656,-1.11703627124382,1.24777003127429,7.10795404969203e-05,0.284756771200851,0.483767486994667,"all"
1751,"chr11",196001,1000000,401,177,167.629718680071,0.723730910372102,0.523786430628031,2.98376286290037e-05,0.488956125685929,0.682159227416817,"all"
1752,"chr11",1000001,2000000,461,174,209.068166903005,-2.42532034092742,5.88217875611631,0.000335079824507811,0.0142956105896093,0.0556112829856307,"all"
1753,"chr11",2000001,3000000,500,207,227.599252783718,-1.36541934360759,1.86436998389777,0.000106204315258614,0.179783650594498,0.352316969415191,"all"
1754,"chr11",3000001,4000000,500,162,174.509625846299,-0.946966524308551,0.896745598161018,5.10833434545837e-05,0.364364356141928,0.567845114235157,"all"
1755,"chr11",4000001,5000000,500,237,209.981786164912,1.86451474306473,3.47641522710572,0.000198034886818702,0.0711270955612317,0.186570341238839,"all"
1756,"chr11",5000001,6000000,500,264,242.312555315052,1.3932223273077,1.94106845330869,0.000110573463279405,0.176209940597817,0.347929682984809,"all"
1757,"chr11",6000001,7000000,500,260,206.602745669322,3.7149321136596,13.8007206090994,0.000786161596155154,0.000386742072595686,0.00324569111623447,"all"
1758,"chr11",7000001,8000000,500,211,217.881089232814,-0.466173326966801,0.217317570775296,1.23795512678245e-05,0.672234893184479,0.826210087112199,"all"
1759,"chr11",8000001,9000000,500,226,201.54510646915,1.72258097922928,2.96728523000251,0.000169032165692007,0.0955115024474096,0.230886574634674,"all"
1760,"chr11",9000001,10000000,500,172,175.980929973915,-0.300090145463591,0.090054095404359,5.12995468778059e-06,0.80207904616908,0.905338828884548,"all"
1761,"chr11",10000001,11000000,499,182,184.889895988327,-0.212532633230888,0.0451701201880553,2.57312750481652e-06,0.869849308653086,0.947874560208437,"all"
1762,"chr11",11000001,12000000,500,178,198.9447048065,-1.48493707874983,2.20503812784608,0.000125610563627197,0.143356410356473,0.302430337374547,"all"
1763,"chr11",12000001,13000000,500,200,189.098654378068,0.792749341127483,0.628451517858059,3.57999022210235e-05,0.446282125356089,0.64353762878525,"all"
1764,"chr11",13000001,14000000,500,203,215.264095575961,-0.835891149629865,0.698714014029537,3.98024233722447e-05,0.424978057328672,0.624186521701486,"all"
1765,"chr11",14000001,15000000,500,192,217.175618482108,-1.70834120067575,2.91842965792627,0.000166249095473254,0.0898515465471084,0.221309608204948,"all"
1766,"chr11",15000001,16000000,500,249,244.804870121527,0.268123811318578,0.0718903781960006,4.09525386909879e-06,0.805521643579454,0.907081913645834,"all"
1767,"chr11",16000001,17000000,500,195,232.704132256752,-2.47164960344329,6.10905176220136,0.000348003703603714,0.0125118558911261,0.0504521671446675,"all"
1768,"chr11",17000001,18000000,500,315,210.671596534656,7.18785931399486,51.6653215177827,0.00294312831777123,2.52303920462091e-11,2.06672954275661e-09,"all"
1769,"chr11",18000001,19000000,500,208,212.630191602772,-0.317531268055629,0.100826106193015,5.74358505066374e-06,0.785089266919248,0.897468472191979,"all"
1770,"chr11",19000001,20000000,500,226,239.180340822974,-0.852243897958588,0.726319661607648,4.13749861809284e-05,0.414246535802535,0.613769931858329,"all"
1771,"chr11",20000001,21000000,500,288,270.6060336664,1.0573770677836,1.11804626347465,6.36897927264033e-05,0.304609696056102,0.506563804288193,"all"
1772,"chr11",21000001,22000000,500,335,329.023643992345,0.329475333494272,0.108553995381162,6.1838062442627e-06,0.756374720327482,0.884030298890701,"all"
1773,"chr11",22000001,23000000,500,301,299.900407362613,0.0634955508765985,0.00403168498112271,2.29665971055481e-07,0.964715961830037,0.997352887040358,"all"
1774,"chr11",23000001,24000000,500,304,284.247704104782,1.1715723138885,1.37258168667006,7.81894685219837e-05,0.254637723814531,0.446160953114167,"all"
1775,"chr11",24000001,25000000,500,282,272.879839989405,0.55209870962194,0.304812985166211,1.73637500341168e-05,0.596694480877636,0.767829029028808,"all"
1776,"chr11",25000001,26000000,500,299,281.356989991221,1.05182581595651,1.10633754711259,6.30228026898061e-05,0.306906144884881,0.509496188410512,"all"
1777,"chr11",26000001,27000000,500,339,288.885807063801,2.94847627726724,8.69351235760766,0.000495228165603551,0.00436480445101616,0.0226291037270585,"all"
1778,"chr11",27000001,28000000,500,297,244.421165147788,3.3631137210256,11.3105339005506,0.000644307470347677,0.00122683704978331,0.00814199495770543,"all"
1779,"chr11",28000001,29000000,500,254,251.345529367913,0.167433494853099,0.0280339751987228,1.5969626016681e-06,0.883759847727118,0.955407045035312,"all"
1780,"chr11",29000001,30000000,500,353,281.278898101904,4.27640055519148,18.287601708442,0.00104175793106624,4.2479460893962e-05,0.000531828010406066,"all"
1781,"chr11",30000001,31000000,500,251,229.121959971555,1.44535674908958,2.0890561321388,0.00011900361943543,0.160907654288473,0.327398100423855,"all"
1782,"chr11",31000001,32000000,500,206,255.894111206169,-3.11902707572593,9.72832989911142,0.000554176812793869,0.00144614525530012,0.0092135521043232,"all"
1783,"chr11",32000001,33000000,500,270,260.318386500143,0.600060886515972,0.360073067526334,2.05116548270923e-05,0.564582237252445,0.74489520211816,"all"
1784,"chr11",33000001,34000000,500,242,222.619701104785,1.29890884172396,1.68716417910868,9.61097410485465e-05,0.207980204284258,0.39072367111293,"all"
1785,"chr11",34000001,35000000,500,203,218.793626758233,-1.06773760051009,1.14006358354305,6.49440150223474e-05,0.300699088615748,0.501223422710087,"all"
1786,"chr11",35000001,36000000,500,214,214.132540801336,-0.00905749821044881,8.20382738322834e-05,4.67333135193515e-09,1,1,"all"
1787,"chr11",36000001,37000000,500,220,236.760849667946,-1.08928390306152,1.18653942146894,6.75915230736573e-05,0.28992766640128,0.488929798957963,"all"
1788,"chr11",37000001,38000000,500,254,258.331779536045,-0.269511578382809,0.0726364908823931,4.13775637002321e-06,0.819183109512588,0.91727934451233,"all"
1789,"chr11",38000001,39000000,500,254,249.852062305691,0.262416268134626,0.0688622977817041,3.92275849010967e-06,0.809749357146523,0.910291286378561,"all"
1790,"chr11",39000001,40000000,500,303,298.930072137016,0.235397533627638,0.0554119988379751,3.15655875417747e-06,0.829226395519106,0.921469796881115,"all"
1791,"chr11",40000001,41000000,500,267,327.793101563503,-3.35779668608593,11.2747985850897,0.000642271798918798,0.000600295999409896,0.00460173430563682,"all"
1792,"chr11",41000001,42000000,500,338,322.237204573965,0.878102873858946,0.77106465707934,4.39238963470242e-05,0.393724604006407,0.59442255907655,"all"
1793,"chr11",42000001,43000000,500,341,326.342846580515,0.81135811647809,0.658301993174874,3.75003422187425e-05,0.431119287509924,0.629979101575409,"all"
1794,"chr11",43000001,44000000,500,238,262.015040778214,-1.48361158945539,2.20110334836635,0.000125386417902932,0.142963140319243,0.302072002388669,"all"
1795,"chr11",44000001,45000000,500,247,237.36205303533,0.625574283689485,0.391343184413612,2.22929650717075e-05,0.548419943804718,0.733016307173951,"all"
1796,"chr11",45000001,46000000,500,245,228.930157407753,1.06208706417912,1.12802893189663,6.42584579985148e-05,0.303670214678766,0.505294547582138,"all"
1797,"chr11",46000001,47000000,500,180,201.150770468986,-1.491301113228,2.22397901031508,0.000126689535864676,0.141528897994444,0.300636044605608,"all"
1798,"chr11",47000001,48000000,500,210,202.82736193933,0.503634700444787,0.25364791149211,1.444911846332e-05,0.632907679080354,0.798655948909936,"all"
1799,"chr11",48000001,49000000,368,159,193.84223194624,-2.50254425727412,6.26272775961569,0.000356757896289734,0.0113067437349472,0.0469123506339996,"all"
1800,"chr11",49000001,50000000,500,296,292.110895042221,0.227549447928983,0.0517787512527849,2.94958987177602e-06,0.835502392248934,0.925216438230087,"all"
1801,"chr11",50000001,50636000,310,235,232.320978408597,0.175764838631891,0.0308932784992949,1.75984354899975e-06,0.877876696890907,0.952945481043943,"all"
1802,"chr11",51200001,51568000,163,101,108.37403898103,-0.708341683645223,0.501747940789349,2.85822003916547e-05,0.514865084293175,0.704591024662784,"all"
1803,"chr11",54834001,54878000,22,22,16.7091607372294,1.29433665191737,1.67530736849666,9.54343147849423e-05,0.245623013295711,0.435498564699322,"all"
1804,"chr11",55028001,56000000,486,396,312.810030841372,4.70360266488356,22.1238780290997,0.00126029239756011,6.85170256810035e-06,0.000113548157588114,"all"
1805,"chr11",56000001,57000000,500,318,309.333504014154,0.492753887923195,0.242806394063424,1.3831528636825e-05,0.637110361108665,0.802110640590081,"all"
1806,"chr11",57000001,58000000,500,290,233.783313632625,3.67670247967173,13.5181411240243,0.000770064383167532,0.00042750542875421,0.00349190331691829,"all"
1807,"chr11",58000001,59000000,500,260,262.084203365705,-0.128741827643306,0.0165744581849387,9.44168269987798e-07,0.930158527823441,0.984772710217801,"all"
1808,"chr11",59000001,60000000,500,273,246.956707316599,1.65724027316513,2.74644532300044,0.000156451963635817,0.107620509017042,0.249029862269458,"all"
1809,"chr11",60000001,61000000,500,209,239.454192792148,-1.96804883063225,3.87321619975295,0.000220638756199739,0.0491437414474942,0.140333771643392,"all"
1810,"chr11",61000001,62000000,500,199,210.495932790293,-0.792359668598817,0.627833844422027,3.57647162950036e-05,0.451421862536964,0.648735077640841,"all"
1811,"chr11",62000001,63000000,479,226,200.410654041211,1.80758522651589,3.2673643511185,0.000186126249943944,0.0803534502160139,0.203689957355713,"all"
1812,"chr11",63000001,64000000,500,220,209.67890669766,0.712768227640751,0.508038546334137,2.89405463531411e-05,0.493676777387737,0.686022328733152,"all"
1813,"chr11",64000001,65000000,500,238,223.023978630998,1.00281465375168,1.00563722977911,5.72863832338527e-05,0.33196184183698,0.537033747043778,"all"
1814,"chr11",65000001,66000000,500,235,215.446470954668,1.33215714507834,1.77464265918328,0.000101092975147158,0.196762271521974,0.375685918008455,"all"
1815,"chr11",66000001,67000000,500,298,225.90068888365,4.79702892925385,23.0114865480984,0.00131085524495206,5.3375112882345e-06,9.21846076106524e-05,"all"
1816,"chr11",67000001,68000000,500,214,224.003452798294,-0.668378653303753,0.446730024192139,2.54480906335979e-05,0.529794263274284,0.718505275689391,"all"
1817,"chr11",68000001,69000000,500,247,255.039957352614,-0.503442217329488,0.253454066189632,1.44380760158479e-05,0.642650935811968,0.807751088545774,"all"
1818,"chr11",69000001,70000000,452,293,299.687232204659,-0.386288948431636,0.149219151680419,8.5003073234197e-06,0.727102801997294,0.86426357103078,"all"
1819,"chr11",70000001,71000000,500,303,293.160782125776,0.574655597843151,0.330229056132469,1.88115830484054e-05,0.580755229501039,0.758553641448509,"all"
1820,"chr11",71000001,72000000,500,200,219.353597221516,-1.30674039939401,1.70757047140842,9.72721907336299e-05,0.200378237119111,0.380201459841491,"all"
1821,"chr11",72000001,73000000,500,247,216.217954164564,2.09339702978872,4.38231112432825,0.000249639479410867,0.0428654706218711,0.127617138393463,"all"
1822,"chr11",73000001,74000000,500,219,209.459127027838,0.659232286344702,0.434587207359263,2.47563719521213e-05,0.527576160526963,0.717193386548508,"all"
1823,"chr11",74000001,75000000,500,224,231.124874969197,-0.468655699398367,0.219638164578573,1.25117444901993e-05,0.6694869277155,0.824138695474598,"all"
1824,"chr11",75000001,76000000,500,251,228.459425170762,1.49128430568452,2.22392888038096,0.000126686680200096,0.148033000505449,0.308790693214361,"all"
1825,"chr11",76000001,77000000,500,270,251.478702491762,1.16794072572787,1.36408553881375,7.77054832759179e-05,0.256953618701107,0.448651659449497,"all"
1826,"chr11",77000001,78000000,499,275,238.724551222416,2.34781704462068,5.51224487501138,0.000314006445901076,0.0231167600909198,0.0802369869015338,"all"
1827,"chr11",78000001,79000000,500,313,244.294076749986,4.39579784120798,19.3230386607687,0.00110074186315326,2.77128610047958e-05,0.000373017711271124,"all"
1828,"chr11",79000001,80000000,500,331,284.652331061431,2.74707504564452,7.54642130640287,0.000429883829079858,0.00784601486165571,0.0354567328144063,"all"
1829,"chr11",80000001,81000000,500,297,266.626585723133,1.86012396497219,3.46006116506386,0.000197103273471644,0.0707823650039684,0.186006453223077,"all"
1830,"chr11",81000001,82000000,500,280,288.462484062524,-0.4982567538392,0.248259792746378,1.41421828942726e-05,0.644700550801156,0.808908743609153,"all"
1831,"chr11",82000001,83000000,500,230,221.618055082513,0.563043867865618,0.317018397141076,1.80590344639432e-05,0.590922061238004,0.765209371982547,"all"
1832,"chr11",83000001,84000000,500,239,241.487520571149,-0.160073460862354,0.0256235128724515,1.45964999578549e-06,0.906599329163889,0.968052244585799,"all"
1833,"chr11",84000001,85000000,500,222,217.445670252701,0.308851055171373,0.0953889742804707,5.43385743397292e-06,0.775361100788707,0.892067254321529,"all"
1834,"chr11",85000001,86000000,489,183,188.863784947909,-0.426681378831978,0.182056999041958,1.03709237373934e-05,0.703964227265724,0.847654531529119,"all"
1835,"chr11",86000001,87000000,500,181,187.384451077236,-0.466398116586359,0.217527203155303,1.23914930302252e-05,0.674555675226671,0.827535781290058,"all"
1836,"chr11",87000001,88000000,476,192,229.140787150029,-2.45357819535918,6.02004596074201,0.000342933465249912,0.0131956205783113,0.0523986761745407,"all"
